Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Phenophase_ID,Phenophase_Description,First_Yes_Sample_Size,Mean_First_Yes_Year,Mean_First_Yes_DOY,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,Mean_NumDays_Since_Prior_No,SE_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Mean_Last_Yes_Year,Mean_Last_Yes_DOY,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,Mean_NumDays_Until_Next_No,SE_NumDays_Until_Next_No
12249,42.518417,-76.556999,175,NY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2019,136,2458620,-9999,16,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
18537,40.86404,-73.878288,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2019,102,2458586,-9999,3,-9999,1,2019,136,2458620,-9999,7,-9999
18537,40.86404,-73.878288,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2019,120,2458604,-9999,6,-9999,1,2019,136,2458620,-9999,7,-9999
19380,35.811588,-78.713982,129,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2019,241,2458725,-9999,7,-9999,1,2019,241,2458725,-9999,21,-9999
19380,35.811588,-78.713982,129,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2019,59,2458543,-9999,13,-9999,1,2019,299,2458783,-9999,5,-9999
20120,42.366829,-71.257408,53,MA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2019,108,2458592,-9999,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
22017,35.497227,-82.608856,673,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2019,107,2458591,-9999,1,-9999,2,2019,110,2458594,2.5,2.5,1.5
22017,35.497227,-82.608856,673,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2019,98,2458582,0,5,0,2,2019,110,2458594,2.5,2.5,1.5
23828,35.169346,-81.05629,201,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2019,49,2458533,-9999,11,-9999,1,2019,99,2458583,-9999,7,-9999
23828,35.169346,-81.05629,201,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2019,78,2458562,-9999,7,-9999,1,2019,99,2458583,-9999,7,-9999
24164,40.665085,-73.963432,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2019,106,2458590,-9999,6,-9999,1,2019,127,2458611,-9999,9,-9999
24164,40.665085,-73.963432,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2019,122,2458606,-9999,22,-9999,1,2019,127,2458611,-9999,9,-9999
25330,32.731949,-97.116386,187,TX,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,5,2019,98,2458582,44.59708510654,4.4,1.5684387141358,5,2019,175,2458659,51.358543593058,3.6,0.8124038404636
25330,32.731949,-97.116386,187,TX,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,5,2019,111,2458595,41.40483063605,6,2.1447610589527,5,2019,135,2458619,44.12323650867,3.4,0.8124038404636
25565,43.34066,-83.164528,254,MI,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2019,119,2458603,-9999,8,-9999,1,2019,143,2458627,-9999,13,-9999
25565,43.34066,-83.164528,254,MI,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2019,143,2458627,-9999,7,-9999,1,2019,156,2458640,-9999,21,-9999
25972,39.974331,-86.093376,239,IN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2019,111,2458595,-9999,17,-9999,1,2019,111,2458595,-9999,17,-9999
25972,39.974331,-86.093376,239,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2019,111,2458595,-9999,17,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
27567,35.957191,-83.866592,272,TN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2019,79,2458563,-9999,2,-9999,1,2019,105,2458589,-9999,7,-9999
27567,35.957191,-83.866592,272,TN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2019,79,2458563,-9999,2,-9999,1,2019,105,2458589,-9999,7,-9999
28192,37.802608,-79.422447,326,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2019,110,2458594,10.5,6.5,5.5,2,2019,90,2458574,18,13,2
28192,37.802608,-79.422447,326,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2019,99,2458583,0,12,0,2,2019,247,2458731,8.5,16,1
28483,40.742096,-73.987572,10,NY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2019,95,2458579,-9999,4,-9999,1,2019,126,2458610,-9999,2,-9999
28483,40.742096,-73.987572,10,NY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2019,105,2458589,-9999,5,-9999,1,2019,126,2458610,-9999,2,-9999
28763,29.645634,-82.345909,44,FL,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,72,2458556,-9999,20,-9999
28763,29.645634,-82.345909,44,FL,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2019,43,2458527,-9999,7,-9999,1,2019,72,2458556,-9999,20,-9999
28773,29.645353,-82.343742,48,FL,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2019,72,2458556,-9999,20,-9999
28773,29.645353,-82.343742,48,FL,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2019,43,2458527,-9999,7,-9999,1,2019,72,2458556,-9999,20,-9999
30186,39.691479,-80.104828,358,WV,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2019,113,2458597,-9999,5,-9999,1,2019,113,2458597,-9999,14,-9999
30186,39.691479,-80.104828,358,WV,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2019,113,2458597,-9999,5,-9999,1,2019,113,2458597,-9999,14,-9999
30534,40.227844,-83.036621,285,OH,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,2,2019,124,2458608,2.5,5,0
30534,40.227844,-83.036621,285,OH,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2019,112,2458596,0,11,0,2,2019,124,2458608,2.5,5,0
31699,39.871071,-86.161232,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,3,2019,101,2458585,0,23.333333333333,4.6666666666667,3,2019,180,2458664,43.383304520416,14.666666666667,7.6883750631139
31699,39.871071,-86.161232,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2019,117,2458601,2,8,1,3,2019,180,2458664,43.383304520416,14.666666666667,7.6883750631139
31825,41.892685,-87.794022,190,IL,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,2,2019,128,2458612,0,21,0
31825,41.892685,-87.794022,190,IL,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2019,122,2458606,1.5,5.5,2.5,2,2019,139,2458623,10.5,15,6
32033,35.256683,-82.702286,641,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2019,77,2458561,-9999,18,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
32117,37.802132,-79.422424,325,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2019,123,2458607,-9999,4,-9999,1,2019,108,2458592,-9999,11,-9999
32117,37.802132,-79.422424,325,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2019,273,2458757,-9999,3,-9999,1,2019,273,2458757,-9999,18,-9999
32210,35.947197,-83.939865,258,TN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2019,45,2458529,-9999,13,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
32443,39.90163,-86.175911,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2019,101,2458585,-9999,3,-9999,1,2019,146,2458630,-9999,7,-9999
32443,39.90163,-86.175911,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2019,114,2458598,-9999,13,-9999,1,2019,137,2458621,-9999,9,-9999
32607,39.936066,-86.118439,235,IN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2019,98,2458582,-9999,15,-9999,1,2019,123,2458607,-9999,9,-9999
32607,39.936066,-86.118439,235,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2019,120,2458604,-9999,18,-9999,1,2019,123,2458607,-9999,9,-9999
32877,38.595692,-85.955193,273,IN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2019,84,2458568,-9999,7,-9999,1,2019,266,2458750,-9999,7,-9999
32877,38.595692,-85.955193,273,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2019,105,2458589,-9999,7,-9999,1,2019,266,2458750,-9999,7,-9999
32893,40.811333,-82.023102,329,OH,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2019,105,2458589,-9999,6,-9999,1,2019,123,2458607,-9999,15,-9999
32893,40.811333,-82.023102,329,OH,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2019,118,2458602,-9999,7,-9999,1,2019,123,2458607,-9999,15,-9999
32985,39.009678,-77.095146,65,MD,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2019,69,2458553,-9999,7,-9999,1,2019,111,2458595,-9999,7,-9999
32985,39.009678,-77.095146,65,MD,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2019,104,2458588,-9999,7,-9999,1,2019,111,2458595,-9999,7,-9999
33004,37.135323,-80.566528,541,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2019,65,2458549,0,8,0,1,2019,78,2458562,-9999,9,-9999
33004,37.135323,-80.566528,541,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2019,120,2458604,-9999,21,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
33012,42.011364,-93.638145,276,IA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2019,123,2458607,-9999,15,-9999,1,2019,149,2458633,-9999,5,-9999
33012,42.011364,-93.638145,276,IA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2019,123,2458607,-9999,15,-9999,1,2019,149,2458633,-9999,5,-9999
33222,40.142567,-82.866226,281,OH,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2019,106,2458590,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
33222,40.142567,-82.866226,281,OH,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2019,106,2458590,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
33388,41.087704,-85.135979,229,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2019,125,2458609,-9999,28,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
33486,40.269711,-83.067383,268,OH,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2019,104,2458588,-9999,2,-9999,1,2019,108,2458592,-9999,1,-9999
35096,30.849813,-83.289307,64,GA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2019,249,2458733,-9999,9,-9999,1,2019,249,2458733,-9999,5,-9999
35931,35.348309,-80.82251,253,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2019,329,2458813,-9999,28,-9999,1,2019,329,2458813,-9999,11,-9999
1624,40.75375,-73.885437,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2020,90,2458939,-9999,20,-9999,1,2020,132,2458981,-9999,5,-9999
1624,40.75375,-73.885437,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,101,2458950,-9999,3,-9999,1,2020,132,2458981,-9999,5,-9999
2623,40.710339,-81.885284,329,OH,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2020,137,2458986,-9999,5,-9999
2623,40.710339,-81.885284,329,OH,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,124,2458973,-9999,3,-9999,1,2020,137,2458986,-9999,5,-9999
6701,36.03521,-83.950249,345,TN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2020,79,2458928,-9999,12,-9999,1,2020,94,2458943,-9999,8,-9999
6701,36.03521,-83.950249,345,TN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,89,2458938,-9999,10,-9999,1,2020,94,2458943,-9999,8,-9999
8253,40.672852,-111.969254,1331,UT,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2020,80,2458929,-9999,3,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
8253,40.672852,-111.969254,1331,UT,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,102,2458951,-9999,6,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
9341,35.639874,-83.687721,444,TN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2020,71,2458920,-9999,14,-9999,1,2020,97,2458946,-9999,28,-9999
9341,35.639874,-83.687721,444,TN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,78,2458927,-9999,7,-9999,1,2020,97,2458946,-9999,28,-9999
9343,35.642799,-83.695915,423,TN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2020,90,2458939,-9999,19,-9999,1,2020,90,2458939,-9999,18,-9999
9343,35.642799,-83.695915,423,TN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,90,2458939,-9999,19,-9999,1,2020,90,2458939,-9999,18,-9999
12249,42.518417,-76.556999,175,NY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2020,123,2458972,-9999,10,-9999,1,2020,151,2459000,-9999,5,-9999
12249,42.518417,-76.556999,175,NY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,140,2458989,-9999,7,-9999,1,2020,151,2459000,-9999,5,-9999
22017,35.497227,-82.608856,673,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2020,68,2458917,3.5,9,2,0,-9999,-9999,-9999,-9999,-9999,-9999
22017,35.497227,-82.608856,673,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2020,90,2458939,0,5,0,0,-9999,-9999,-9999,-9999,-9999,-9999
22589,36.615578,-88.321381,161,KY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,4,2020,94,2458943,0,8,0,0,-9999,-9999,-9999,-9999,-9999,-9999
23309,39.950382,-86.264549,255,IN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2020,135,2458984,-9999,7,-9999
23309,39.950382,-86.264549,255,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,113,2458962,-9999,7,-9999,1,2020,135,2458984,-9999,7,-9999
23828,35.169346,-81.05629,201,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2020,49,2458898,-9999,14,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
23828,35.169346,-81.05629,201,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,70,2458919,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
25330,32.731949,-97.116386,187,TX,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2020,67,2458916,2.5,5.5,0.5,2,2020,67,2458916,2.5,1,0
25330,32.731949,-97.116386,187,TX,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,62,2458911,-9999,5,-9999,1,2020,64,2458913,-9999,1,-9999
28483,40.742096,-73.987572,10,NY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2020,50,2458899,-9999,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
31258,38.888065,-77.023819,7,DC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2020,65,2458914,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
31258,38.888065,-77.023819,7,DC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,95,2458944,-9999,30,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
31261,38.891266,-77.026062,2,DC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2020,95,2458944,-9999,30,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
31261,38.891266,-77.026062,2,DC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,95,2458944,-9999,30,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
31699,39.871071,-86.161232,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,3,2020,75,2458924,2.6666666666667,18,5,1,2020,135,2458984,-9999,12,-9999
31699,39.871071,-86.161232,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2020,114,2458963,10.333333333333,10,5,1,2020,135,2458984,-9999,12,-9999
31825,41.892685,-87.794022,190,IL,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2020,93,2458942,0,10,0,0,-9999,-9999,-9999,-9999,-9999,-9999
31825,41.892685,-87.794022,190,IL,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,145,2458994,-9999,27,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
32443,39.90163,-86.175911,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2020,85,2458934,-9999,7,-9999,1,2020,134,2458983,-9999,8,-9999
32443,39.90163,-86.175911,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,103,2458952,-9999,4,-9999,1,2020,134,2458983,-9999,8,-9999
32607,39.936066,-86.118439,235,IN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2020,117,2458966,-9999,13,-9999,1,2020,131,2458980,-9999,14,-9999
32607,39.936066,-86.118439,235,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,117,2458966,-9999,13,-9999,1,2020,131,2458980,-9999,14,-9999
32877,38.595692,-85.955193,273,IN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2020,76,2458925,-9999,7,-9999,1,2020,300,2459149,-9999,7,-9999
32877,38.595692,-85.955193,273,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,97,2458946,-9999,7,-9999,1,2020,293,2459142,-9999,7,-9999
32893,40.811333,-82.023102,329,OH,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2020,91,2458940,-9999,12,-9999,1,2020,144,2458993,-9999,15,-9999
32893,40.811333,-82.023102,329,OH,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,124,2458973,-9999,5,-9999,1,2020,144,2458993,-9999,15,-9999
32985,39.009678,-77.095146,65,MD,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2020,72,2458921,-9999,8,-9999,1,2020,124,2458973,-9999,16,-9999
32985,39.009678,-77.095146,65,MD,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,93,2458942,-9999,6,-9999,1,2020,116,2458965,-9999,8,-9999
33012,42.011364,-93.638145,276,IA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2020,120,2458969,-9999,7,-9999,1,2020,140,2458989,-9999,7,-9999
33012,42.011364,-93.638145,276,IA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,120,2458969,-9999,7,-9999,1,2020,140,2458989,-9999,7,-9999
34665,38.999882,-86.59021,281,IN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2020,109,2458958,-9999,7,-9999,1,2020,109,2458958,-9999,4,-9999
34665,38.999882,-86.59021,281,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,100,2458949,-9999,5,-9999,1,2020,120,2458969,-9999,7,-9999
34771,39.517929,-84.731422,236,OH,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2020,128,2458977,-9999,10,-9999,2,2020,128,2458977,0,9,0
34771,39.517929,-84.731422,236,OH,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,128,2458977,-9999,10,-9999,2,2020,123,2458972,5,9.5,0.5
34855,39.027935,-76.797836,35,MD,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2020,257,2459106,-9999,7,-9999,1,2020,285,2459134,-9999,28,-9999
35126,39.585384,-86.182289,220,IN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2020,90,2458939,3.5,12,5,2,2020,104,2458953,11,15,6
35126,39.585384,-86.182289,220,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,102,2458951,-9999,9,-9999,1,2020,115,2458964,-9999,21,-9999
36364,37.545116,-77.454666,56,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2020,66,2458915,-9999,3,-9999,1,2020,59,2458908,-9999,4,-9999
36436,39.027634,-76.796936,35,MD,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2020,75,2458924,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
36439,39.026203,-76.79895,39,MD,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2020,75,2458924,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
36747,40.38504,-74.80201,66,NJ,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2020,99,2458948,-9999,7,-9999,1,2020,133,2458982,-9999,12,-9999
36747,40.38504,-74.80201,66,NJ,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,133,2458982,-9999,16,-9999,1,2020,133,2458982,-9999,12,-9999
36831,36.470451,-94.212837,359,AR,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2020,83,2458932,-9999,1,-9999,1,2020,83,2458932,-9999,2,-9999
36831,36.470451,-94.212837,359,AR,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,83,2458932,-9999,1,-9999,1,2020,83,2458932,-9999,2,-9999
37649,39.077477,-77.12468,114,MD,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,98,2458947,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
37679,40.191502,-76.982597,164,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2020,103,2458952,-9999,5,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
37680,36.313011,-80.846756,375,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2020,104,2458953,-9999,7,-9999
37680,36.313011,-80.846756,375,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2020,104,2458953,-9999,7,-9999
37696,36.514164,-79.701096,182,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2020,99,2458948,-9999,10,-9999
37696,36.514164,-79.701096,182,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2020,97,2458946,-9999,2,-9999
38740,41.814449,-88.070885,204,IL,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2020,133,2458982,-9999,7,-9999
38740,41.814449,-88.070885,204,IL,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2020,133,2458982,-9999,7,-9999
38963,40.443729,-86.904205,182,IN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2020,136,2458985,-9999,7,-9999
38963,40.443729,-86.904205,182,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2020,136,2458985,-9999,7,-9999
39037,47.482979,-122.183258,75,WA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2020,122,2458971,-9999,7,-9999
39037,47.482979,-122.183258,75,WA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2020,122,2458971,-9999,7,-9999
41021,43.009369,-78.800385,174,NY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,2,2020,271,2459120,0,7,0
